Source,Target,Weight
11,126,0.014113009851843383
11,46,0.013952316399022502
11,67,0.013707903142865518
11,184,0.013526077466745057
11,7,0.013220173172236116
11,39,0.013199356203730472
11,72,0.01312597763170964
11,16,0.012772400775686754
11,15,0.012687422940151682
11,54,0.012661572493237072
11,90,0.0126604839116492
11,28,0.012252389564967325
11,129,0.012089792342860006
11,146,0.011766808252640315
11,127,0.01172530964495877
11,65,0.011702795174341696
11,180,0.010928526083629042
11,33,0.01088674033645498
11,113,0.010610130799698747
11,104,0.010603965938920545
11,13,0.010484922615018877
11,162,0.010357054332345239
11,159,0.009786237614334725
12,5,0.1501755728564761
12,38,0.13434569137512375
12,150,0.07405127456659377
12,70,0.03543674454378576
12,133,0.029240751280001587
12,69,0.02790232646930435
12,48,0.02482162054562098
12,144,0.02135595383890143
12,63,0.01824983689592008
12,192,0.01774519822990983
12,49,0.017253851450157898
12,14,0.015439118830247733
12,105,0.015279103985534781
12,198,0.014509892446671002
12,59,0.013640207273137417
12,84,0.013200436062682841
12,118,0.012674259570456203
12,129,0.012443841439016001
12,185,0.012022989045887278
12,127,0.011728631768007203
12,111,0.010933519165351457
12,158,0.010812893245796484
12,171,0.010368102020394065
13,120,0.2711006870263546
13,110,0.11721673757203954
13,39,0.11391183963112672
13,90,0.10797933103070834
13,8,0.09278845027816951
13,1,0.09054484190386414
13,92,0.0759432199351836
13,15,0.07241607779821235
13,151,0.06909411168139978
13,43,0.06565551216653764
13,57,0.06402377569414397
13,127,0.06062989857872647
13,169,0.0601325754689952
13,166,0.05353566148266853
